timestamp,measurement_id,instrument_id,mode,value,unit
2026-05-20T15:12:57.023099Z,ebdae4b6-4d0a-4b4a-8082-d6868f62d45a,,OHM,1004.244289908221,Ω
2026-05-20T15:12:57.284048Z,fa87904a-a26e-448e-b82c-b2c58a125e6d,,OHM,1001.2783177818084,Ω
2026-05-20T15:12:57.546895Z,34bd1b5d-9335-42f5-854e-3ec8e5c1dcc8,,OHM,998.5260454420672,Ω
2026-05-20T15:12:57.807392Z,497d0c66-1a94-4601-9e6e-c858d0d49706,,OHM,1005.9905325995337,Ω
2026-05-20T15:12:58.068521Z,ba9b391f-0053-4a4e-9ae5-d36cb7e96571,,OHM,1007.9738772656808,Ω
2026-05-20T15:12:58.331571Z,bddb0e04-ba71-4e1c-8475-4515efce9860,,OHM,991.143287965215,Ω
2026-05-20T15:12:58.592464Z,2782c0be-93cc-4e5e-873b-b12e01c58b8f,,OHM,1004.8190849658621,Ω
2026-05-20T15:12:58.854148Z,761b22af-fc84-4f79-9795-85010f511dc6,,OHM,999.4669186533329,Ω
2026-05-20T15:12:59.115239Z,913257b1-dbe1-4197-8133-794327bd46be,,OHM,1004.6995660179773,Ω
2026-05-20T15:19:55.981041Z,e5380646-4b3f-45bd-95bf-9bba4930ad13,,OHM,996.8010880299096,Ω
2026-05-20T15:19:56.242796Z,3cae4a9c-db24-4182-a9cf-4f2cdaf69d16,,OHM,1000.7054195179984,Ω
2026-05-20T15:19:56.503749Z,c0adfe46-4e8d-4e0f-9f44-4ae0c067fb83,,OHM,1009.8745732032103,Ω
2026-05-20T15:19:56.765498Z,3e568562-a85b-40a2-b861-d7d4296d9e8b,,OHM,995.9691566451824,Ω
2026-05-20T15:19:57.027292Z,9e22b73d-ce4a-4cf0-a0ec-07cf96eba774,,OHM,994.9168129237642,Ω
2026-05-20T15:19:57.289916Z,ad5ee745-402e-46c2-92e9-df88f5534448,,OHM,1008.8592386903597,Ω
2026-05-20T15:19:57.551661Z,7a4b5f46-0bfe-449d-9ce8-bb2ef19d56a3,,OHM,996.6617629083119,Ω
2026-05-20T15:19:57.812559Z,c11efd45-ff20-4253-bb39-9e617f9ce6a8,,OHM,1001.3515233012174,Ω
2026-05-20T15:19:58.073543Z,51ec0d27-78a8-4c96-802a-516cadf8a949,,OHM,1009.9245691879562,Ω
2026-05-20T15:19:58.335654Z,23e4dbaf-3be6-4570-ad6f-92c393ca204c,,OHM,1005.0905723982619,Ω
2026-05-20T15:19:58.597412Z,fc0e0820-af6a-4ad6-9e86-92dfda900fbb,,OHM,1006.8342705207486,Ω
2026-05-20T15:19:58.858969Z,cbe2d3d1-c528-481e-8b56-46ed56293ac8,,OHM,992.4333784150683,Ω
2026-05-20T15:20:14.955609Z,b7a10d03-f276-47c1-82d1-602466a32327,,OHM,1009.7426136581518,Ω
2026-05-20T15:20:15.679824Z,7b872c57-7af8-41c9-9e2f-9045c489b002,,OHM,1004.807645762859,Ω
2026-05-20T15:20:15.987080Z,ceca85d0-896e-49b5-97f9-dadbe1fbadf5,,OHM,990.526248746564,Ω
2026-05-20T15:20:16.212698Z,402bc3b5-7a5b-4c8c-abdc-06ebbb904376,,OHM,1007.9844041772453,Ω
2026-05-20T15:20:24.111451Z,f73ad223-55e7-4a25-8442-397fb5370632,,OHM,997.6469471533917,Ω
2026-05-20T15:20:24.375066Z,385df70c-8e54-4990-bad0-1b1dee09b2ba,,OHM,1009.5950119596805,Ω
2026-05-20T15:20:24.636692Z,3bc0304f-a23a-4ff2-95eb-14f3ca417a80,,OHM,1001.3718452168787,Ω
2026-05-20T15:20:24.904366Z,1b68de82-0934-4289-b223-caef5ab3d29d,,OHM,1005.6884238299413,Ω
2026-05-20T15:20:25.165604Z,fc0a1f5d-b968-40cf-9b85-ab2176b3dde6,,OHM,1000.0907377249549,Ω
2026-05-20T15:21:50.720159Z,dc078c5c-9bee-4b05-8672-8a8c4fc439fe,,OHM,3.294635616793521,V
2026-05-20T15:21:50.980538Z,36c6f7a7-bff2-4df0-8b3b-cff27aa246b0,,OHM,3.267569379632103,V
2026-05-20T15:21:51.242846Z,86110f4c-2402-44c7-ba2e-096a520457dc,,OHM,3.322926054425306,V
2026-05-20T15:21:51.505911Z,d6fc186c-ef46-4d1b-9014-5a3858d60808,,OHM,3.31228148095741,V
2026-05-20T15:21:51.767356Z,77828897-6b9a-4681-b816-4472b73d979f,,OHM,3.270599323545103,V
2026-05-20T15:21:52.030839Z,92037910-678f-46ad-a597-ddbad23d34d0,,OHM,3.270500315474851,V
2026-05-20T15:21:52.294426Z,92e7112f-ae85-4c93-9227-e21ed15344df,,OHM,3.325823580056408,V
2026-05-20T15:21:52.557996Z,a723ab42-2103-412a-96ca-e0539044b10b,,OHM,3.2768689149819865,V
2026-05-20T15:21:52.825897Z,b63160a4-080d-4330-b9a1-3e02b85260b3,,OHM,3.327454112132379,V
2026-05-20T15:21:53.096092Z,a0bb4b09-f288-4628-974f-6aaee05e0610,,OHM,3.3016695687565516,V
2026-05-20T15:21:53.357940Z,732d54c8-0b4d-4355-ac49-b6bbee5e9503,,OHM,3.3156782776572897,V
2026-05-20T15:21:53.619765Z,d09afe12-0bec-4cd0-84f1-aec65d2dbca1,,OHM,3.316729540138799,V
2026-05-20T15:21:53.882702Z,cb1f22b3-5f5f-4265-aa2f-ab88b1bfcc20,,OHM,3.2819017529469394,V
2026-05-20T15:21:54.143054Z,9c95d7e0-c3d3-4a9c-9b6d-dde2b67f5743,,OHM,3.2937215602960617,V
2026-05-20T15:21:54.406080Z,aee91b36-3626-480f-9091-51b7c3a78132,,OHM,3.326532603968191,V
2026-05-20T15:21:54.667834Z,cc49ac8b-1570-445e-8d91-2cee92ac300a,,OHM,3.2688780837031377,V
2026-05-20T15:21:54.929006Z,0ce20dfc-6b81-432c-ac02-bd21e3128245,,OHM,3.287730210675853,V
2026-05-20T15:21:55.192181Z,80aa7390-bcb7-4e78-808c-69bb1de9b75e,,OHM,3.3267130227922315,V
2026-05-20T15:21:55.454715Z,4814ddd6-debf-43a8-b16b-cbd62c0c40ef,,OHM,3.290700204131914,V
2026-05-20T15:21:55.716182Z,d9fc7b84-ccda-4937-9f9c-0099174cd71f,,OHM,3.2693075721061944,V
2026-05-20T15:21:55.979247Z,e7b08a69-1ffa-4f39-b160-14574967e50e,,OHM,3.2903444827367334,V
2026-05-20T15:21:56.241104Z,e65f93c1-6286-45b5-89d3-9a67656c9e15,,OHM,3.270945858872628,V
2026-05-20T15:21:56.505884Z,9c1cee2b-56d3-49e6-95b0-4b9fe1e14a1f,,OHM,3.2737080785041868,V
2026-05-20T15:21:56.776074Z,2c2338b7-a2d2-426f-9e93-99951358a099,,OHM,3.2814098953940887,V
2026-05-20T15:21:57.038853Z,91365931-e1bb-4de1-b87f-e603a6069763,,OHM,3.282418786883239,V
2026-05-20T15:32:16.647915Z,fabfb31f-b9a5-48d0-98e6-fbca15d30a9c,,OHM,3.28004248275923,V
2026-05-20T15:32:16.906956Z,c7287a2e-1ccf-494d-9ab3-6fef7441f090,,OHM,3.309433097836105,V
2026-05-20T15:32:17.173520Z,3d8c46fd-1800-4ac6-84b6-e417e489d3ee,,OHM,3.2676966393411595,V
2026-05-20T15:32:17.445799Z,66412b58-85b3-44e0-beb7-affbb8c47d01,,OHM,3.2954356874334527,V
2026-05-20T15:32:17.715357Z,583fc43b-66b7-42fa-b208-b2d185fbe3c3,,OHM,3.2846302637153353,V
2026-05-20T15:32:17.985510Z,1b7044e9-a491-4af9-ba57-79b114a57285,,OHM,3.3184740100729093,V
2026-05-20T15:32:47.615580Z,522ec87c-01ae-4422-9f56-2b2a2bb94590,,OHM,3.3205145878052176,V
2026-05-20T15:32:47.881996Z,9dadfee3-53ee-4843-b56a-26f95451ebda,,OHM,3.283636827592029,V
2026-05-20T15:32:48.143828Z,db2927fa-632f-41ed-8e2b-031af8291ee4,,OHM,3.2763809569957503,V
2026-05-20T15:32:48.405655Z,7d3b9dd8-b1cc-4677-8390-b13d9a3d2963,,OHM,3.305002220853456,V
2026-05-20T15:32:48.668403Z,d6a46b0c-c37e-4e44-81fd-310be499cd02,,OHM,3.295749375323962,V
2026-05-20T15:32:48.931919Z,b223ed1d-94bd-4e0f-bf4d-f5f196f052c2,,OHM,3.303541551537648,V
2026-05-20T15:32:49.195075Z,eaca14ea-b615-4306-8fde-028aa6c2a06e,,OHM,3.308115220310258,V
2026-05-20T15:32:49.457455Z,6924ea79-b8c2-417c-8716-9629c5c40351,,OHM,3.3178133442246343,V
2026-05-20T15:32:49.718747Z,381c2338-0aae-4c70-b980-1d7ac516c204,,OHM,3.2670933679998706,V
2026-05-20T15:32:49.979562Z,c8aff8e1-e013-4a32-be68-0148437624c0,,OHM,3.3244347933703717,V
2026-05-20T15:32:50.242827Z,07ae7b08-6112-4013-988e-49b9eb994a23,,OHM,3.293263163513836,V
2026-05-20T15:32:50.509150Z,9b061f79-3f72-4021-91e7-f4349016ffa8,,OHM,3.315802394817985,V
2026-05-20T15:32:50.770471Z,c1754396-b8e0-4faa-a71d-df7dfec19417,,OHM,3.325975498986574,V
2026-05-20T15:32:51.032121Z,15035e5c-0dc5-4635-a9a2-49d600109ae4,,OHM,3.307125830981929,V
2026-05-20T15:32:51.294876Z,0c720426-2f83-4e18-9239-a80a81202ee4,,OHM,3.276105816110462,V
2026-05-20T16:31:30.784533Z,17ead306-d6ff-4457-9d5f-fe1a21e57da6,,CAP,6.345927e-06,F
2026-05-20T16:31:31.026617Z,ceaf2229-75da-4fc4-a4f8-27b8089e5077,,CAP,6.345994e-06,F
2026-05-20T16:31:31.290139Z,90907ff1-759f-4feb-8f91-f0fc2ff15b53,,CAP,6.345994e-06,F
2026-05-20T16:31:31.545135Z,daf8b09c-b77b-47fd-af8a-892a3dd6f57e,,CAP,6.345994e-06,F
2026-05-20T16:31:31.887625Z,66f69610-0a8b-4166-a165-d0a92e10dd73,,CAP,6.345656e-06,F
2026-05-20T16:31:32.146865Z,2d72075d-3081-4447-a776-f6ed0dec5478,,CAP,6.345656e-06,F
2026-05-20T16:31:32.400662Z,02bb8031-6cd9-44b9-a01b-056b0a8d8c05,,CAP,6.345656e-06,F
2026-05-20T16:31:32.657874Z,3fb2143e-ef97-4046-b318-22978cb95bf1,,CAP,6.345656e-06,F
2026-05-20T16:31:32.917657Z,01e32ecd-862f-4b53-87f9-8f2c75e5bc7b,,CAP,6.345656e-06,F
2026-05-20T16:31:33.177624Z,c55809cb-6ce6-481a-be76-7da8fde1f1f6,,CAP,6.345656e-06,F
2026-05-20T16:31:33.434161Z,fd1405f5-d1ad-49e2-beb6-2ed46e09c2a1,,CAP,6.345842e-06,F
2026-05-20T16:31:33.692184Z,e944ccde-fafc-45b3-bf9a-a14d7f6dfa92,,CAP,6.345842e-06,F
2026-05-20T16:31:33.952454Z,6b9b5c4b-8e27-472e-ae11-da0a3c90491c,,CAP,6.345842e-06,F
2026-05-20T16:31:34.210533Z,5e9f4f1b-a474-4ae6-b556-5f0c92795bdc,,CAP,6.345842e-06,F
2026-05-20T16:31:34.468971Z,8addb126-700c-4059-a222-adfa693467c5,,CAP,6.345842e-06,F
2026-05-20T16:31:34.734284Z,ea07f362-9df9-4f49-b60e-2755cba45347,,CAP,6.345992e-06,F
2026-05-20T16:31:34.995020Z,9569f92a-7219-4c93-9ace-c7d3cecd6337,,CAP,6.345992e-06,F
2026-05-20T16:31:35.249711Z,c5b923af-6588-45e6-9332-c0b9bc507e7e,,CAP,6.345992e-06,F
2026-05-20T16:31:35.507424Z,ec075403-26a3-4b8e-b24a-57807929690e,,CAP,6.345992e-06,F
2026-05-20T16:31:35.780559Z,75752862-01b1-427b-8c2b-f4812fe952df,,CAP,6.345992e-06,F
2026-05-20T16:31:36.134387Z,ca84840f-4cf8-4b69-a2b5-c1aa2164383c,,CAP,6.346022e-06,F
2026-05-20T16:31:36.399599Z,515fe203-aa98-4dba-9675-695bedd5121e,,CAP,6.346022e-06,F
2026-05-20T16:31:36.656115Z,b658e4e2-6de6-4d9f-bee7-f9ef67b6b2d9,,CAP,6.346022e-06,F
2026-05-20T16:31:36.911977Z,9cc8fd99-34a1-4121-9a49-62bdc5eb283f,,CAP,6.346022e-06,F
2026-05-20T16:31:37.179068Z,b7f74543-3b05-47dd-beff-b899c27bc746,,CAP,6.346022e-06,F
2026-05-20T16:31:37.440352Z,b3921d68-85e9-4b2c-9c75-cea20e9e41e2,,CAP,6.345778e-06,F
2026-05-20T16:31:37.698743Z,b4e6c662-6269-42f6-9222-139c98460a24,,CAP,6.345778e-06,F
2026-05-20T16:31:37.959122Z,8ab8dd0b-3bd3-4372-9f83-a63b17b29b02,,CAP,6.345778e-06,F
2026-05-20T16:31:38.215370Z,7759ed91-33fc-4163-974d-c9c94dc887eb,,CAP,6.345778e-06,F
2026-05-20T16:31:38.479940Z,9931537c-e16e-48ba-951a-8e9146e58e6d,,CAP,6.345778e-06,F
2026-05-20T16:31:38.783996Z,48e88f9b-e826-48bf-be50-0a721f10d779,,CAP,6.345689e-06,F
2026-05-20T16:31:39.041713Z,eb3681ba-9208-4d95-bf3e-e66b628e50c9,,CAP,6.345689e-06,F
2026-05-20T16:31:39.336760Z,5a33406e-7b5c-43d5-888e-a63c4cc70a06,,CAP,6.345689e-06,F
2026-05-20T16:31:39.593135Z,ab4b5a26-00be-4149-924a-e13d9eac7b28,,CAP,6.345689e-06,F
2026-05-20T16:31:39.851631Z,54a1efe6-5014-43c8-8b10-a37df572cf9b,,CAP,6.345689e-06,F
2026-05-20T16:31:40.110675Z,488b9545-8915-4a87-9d6b-b6fe2604313e,,CAP,6.345689e-06,F
2026-05-20T16:31:40.370829Z,d9adc47f-7f8a-4e79-81c6-c4bbea967e2a,,CAP,6.345931e-06,F
2026-05-20T16:31:40.627198Z,cffab43b-bacd-43cd-a039-f5e31aeb0020,,CAP,6.345931e-06,F
2026-05-20T16:31:40.885259Z,47240f85-2695-465d-b628-3e5f9be744bb,,CAP,6.345931e-06,F
2026-05-20T16:31:41.146794Z,6e03f319-5249-4712-8078-b6ece75e8e2c,,CAP,6.345931e-06,F
2026-05-20T16:31:41.479343Z,047d2bd5-ae76-4ced-9c95-19cbb9f28701,,CAP,6.345676e-06,F
2026-05-20T16:31:41.739080Z,e04c8f3c-7ff7-4824-840c-9bcb711cf37f,,CAP,6.345676e-06,F
2026-05-20T16:31:42.000920Z,3a1f9674-1200-4483-9a70-d27a418b6956,,CAP,6.345676e-06,F
